energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.396,78.022,0.726,hip-hop,-9.121,0.527,0.413,Juice WRLD,4,0.283,73,https://api.spotify.com/v1/tracks/2FRc9wqgIjg2E3bH13ww6U,spotify:track:2FRc9wqgIjg2E3bH13ww6U,The Pre-Party (Extended),RapCaviar,https://api.spotify.com/v1/audio-analysis/2FRc9wqgIjg2E3bH13ww6U,2FRc9wqgIjg2E3bH13ww6U,Both Ways,2024-10-14,0,51ojViy1d9Siz28EF08d49,0,5,197428,0.269,2FRc9wqgIjg2E3bH13ww6U,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.711,117.038,0.974,hip-hop,-5.206,0.0888,0.328,Doechii,4,0.194,72,https://api.spotify.com/v1/tracks/2dKkVF2m160z0RNDN2dddc,spotify:track:2dKkVF2m160z0RNDN2dddc,Alligator Bites Never Heal,RapCaviar,https://api.spotify.com/v1/audio-analysis/2dKkVF2m160z0RNDN2dddc,2dKkVF2m160z0RNDN2dddc,NISSAN ALTIMA,2024-08-30,3.92e-05,60UzB8mOCMpc7xkuJE6Bwc,0,11,126832,0.0988,2dKkVF2m160z0RNDN2dddc,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.527,77.499,0.824,hip-hop,-5.506,0.368,0.212,A$AP Rocky,4,0.118,74,https://api.spotify.com/v1/tracks/5xMjhZKSo8yh5r9b5vrYRr,spotify:track:5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,RapCaviar,https://api.spotify.com/v1/audio-analysis/5xMjhZKSo8yh5r9b5vrYRr,5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,2024-08-30,0,5r4bE2O6LCLBTjT42RBXwg,1,8,155391,0.149,5xMjhZKSo8yh5r9b5vrYRr,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.752,158.042,0.638,hip-hop,-6.227,0.17,0.242,Yeat,4,0.0385,72,https://api.spotify.com/v1/tracks/32ioWMgkyA6mFcXJMggBoz,spotify:track:32ioWMgkyA6mFcXJMggBoz,LYFESTYLE,RapCaviar,https://api.spotify.com/v1/audio-analysis/32ioWMgkyA6mFcXJMggBoz,32ioWMgkyA6mFcXJMggBoz,GEEK TIMË,2024-10-18,0.734,70CmTAk7pocCYr4lwuDtOc,0,1,170188,0.0066,32ioWMgkyA6mFcXJMggBoz,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.826,108.52,0.654,hip-hop,-2.93,0.131,0.417,50 Cent,5,0.354,71,https://api.spotify.com/v1/tracks/2I9foKseoFQh07p6sD2voE,spotify:track:2I9foKseoFQh07p6sD2voE,Get Rich Or Die Tryin',Gangster Rap,https://api.spotify.com/v1/audio-analysis/2I9foKseoFQh07p6sD2voE,2I9foKseoFQh07p6sD2voE,Many Men (Wish Death),2003-02-06,0.00146,4ycNE7y1rp5215g1kkqk1P,0,6,256227,0.0153,2I9foKseoFQh07p6sD2voE,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.472,101.061,0.898,hip-hop,-7.001,0.141,0.214,Kendrick Lamar,4,0.0776,88,https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Gangster Rap,https://api.spotify.com/v1/audio-analysis/6AI3ezQ4o3HUoP6Dhudph3,6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,2024-05-04,0,5JjnoGJyOxfSZUZtk2rRwZ,1,1,274192,0.0107,6AI3ezQ4o3HUoP6Dhudph3,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.764,140.113,0.882,hip-hop,-5.241,0.119,0.886,"Central Cee, Lil Baby",4,0.204,81,https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD,spotify:track:7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),Gangster Rap,https://api.spotify.com/v1/audio-analysis/7iabz12vAuVQYyekFIWJxD,7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),2024-05-23,0,4AzPr5SUpNF553eC1d3aRy,1,11,140733,0.359,7iabz12vAuVQYyekFIWJxD,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.552,144.941,0.64,hip-hop,-5.679,0.119,0.112,"Future, Metro Boomin, Travis Scott, Playboi Carti",4,0.129,84,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,spotify:track:28drn6tQo95MRvO0jQEo5C,WE DON'T TRUST YOU,Gangster Rap,https://api.spotify.com/v1/audio-analysis/28drn6tQo95MRvO0jQEo5C,28drn6tQo95MRvO0jQEo5C,Type Shit,2024-03-22,0,4iqbFIdGOTzXeDtt9owjQn,1,2,228267,0.0215,28drn6tQo95MRvO0jQEo5C,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.632,123.987,0.848,hip-hop,-7.381,0.282,0.253,"41, Kyle Richh, Jenn Carter, TaTa",4,0.277,68,https://api.spotify.com/v1/tracks/1haa8GXT0cl9wzRnpZG0YH,spotify:track:1haa8GXT0cl9wzRnpZG0YH,41 World: Not The Album,Gangster Rap,https://api.spotify.com/v1/audio-analysis/1haa8GXT0cl9wzRnpZG0YH,1haa8GXT0cl9wzRnpZG0YH,"Bent (with Kyle Richh, Jenn Carter & TaTa)",2023-11-17,0,1xfZEllNKEGORjebzxus4t,1,2,171198,0.398,1haa8GXT0cl9wzRnpZG0YH,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.805,142.096,0.548,hip-hop,-5.732,0.408,0.649,Pop Smoke,4,0.351,76,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Meet The Woo,Gangster Rap,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,79s5XnCN4TJKTVMSmOx8Ep,Dior,2019-07-26,0.000405,6d1vGZsr6Uy3h9IigBpPAf,1,7,216387,0.212,79s5XnCN4TJKTVMSmOx8Ep,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.631,121.854,0.772,hip-hop,-5.082,0.129,0.433,"Offset, Travis Scott",4,0.0431,70,https://api.spotify.com/v1/tracks/2Gk6fi0dqt91NKvlzGsmm7,spotify:track:2Gk6fi0dqt91NKvlzGsmm7,SET IT OFF,Gangster Rap,https://api.spotify.com/v1/audio-analysis/2Gk6fi0dqt91NKvlzGsmm7,2Gk6fi0dqt91NKvlzGsmm7,SAY MY GRACE (feat. Travis Scott),2023-10-13,0,1D1hLipjrdB6pnxurMtC3E,1,10,173253,0.0648,2Gk6fi0dqt91NKvlzGsmm7,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.702,125.089,0.871,hip-hop,-8.025,0.0912,0.675,Lil Loaded,4,0.253,69,https://api.spotify.com/v1/tracks/3WCXvxgQ7U3mznWsQjiEMu,spotify:track:3WCXvxgQ7U3mznWsQjiEMu,6locc 6a6y,Gangster Rap,https://api.spotify.com/v1/audio-analysis/3WCXvxgQ7U3mznWsQjiEMu,3WCXvxgQ7U3mznWsQjiEMu,6locc 6a6y,2019-12-06,0,6E3aLqi7SbbT7O78TNRtLP,1,5,131286,0.296,3WCXvxgQ7U3mznWsQjiEMu,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.57,142.974,0.787,hip-hop,-5.881,0.135,0.733,"Lil Durk, J. Cole",4,0.225,69,https://api.spotify.com/v1/tracks/6HgWWaMu31KdOpEG5l28BG,spotify:track:6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),Gangster Rap,https://api.spotify.com/v1/audio-analysis/6HgWWaMu31KdOpEG5l28BG,6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),2023-05-12,0,0lZQagJ5r0crB35zphSD4A,1,3,223879,0.0449,6HgWWaMu31KdOpEG5l28BG,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.583,116.624,0.709,hip-hop,-5.298,0.195,0.533,"Metro Boomin, Future, Chris Brown",4,0.204,79,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,HEROES & VILLAINS,Gangster Rap,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],2022-12-02,2.97e-06,7txGsnDSqVMoRl6RQ9XyZP,0,5,182667,0.138,0vjeOZ3Ft5jvAi9SBFJm1j,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.592,159.98,0.82,hip-hop,-7.002,0.121,0.4,King Von,4,0.29,78,https://api.spotify.com/v1/tracks/7fEoXCZTZFosUFvFQg1BmW,spotify:track:7fEoXCZTZFosUFvFQg1BmW,Levon James,Gangster Rap,https://api.spotify.com/v1/audio-analysis/7fEoXCZTZFosUFvFQg1BmW,7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,2020-03-06,4.71e-06,1ZRAeQ6zsPJ5W1K3DvpRpP,1,1,196180,0.0149,7fEoXCZTZFosUFvFQg1BmW,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.68,144.006,0.85,hip-hop,-6.18,0.0964,0.694,Central Cee,1,0.338,70,https://api.spotify.com/v1/tracks/4vzJrkfHbCGaodPA5RY5BV,spotify:track:4vzJrkfHbCGaodPA5RY5BV,Wild West,Gangster Rap,https://api.spotify.com/v1/audio-analysis/4vzJrkfHbCGaodPA5RY5BV,4vzJrkfHbCGaodPA5RY5BV,Loading,2021-03-12,0,0aAVMtHuK9wX1mQozWvdSZ,0,3,173333,0.732,4vzJrkfHbCGaodPA5RY5BV,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.758,165.409,0.681,hip-hop,-6.524,0.555,0.331,"21 Savage, Travis Scott, Metro Boomin",4,0.188,73,https://api.spotify.com/v1/tracks/2yUzr8Sr6ldG8vmHhZwTnz,spotify:track:2yUzr8Sr6ldG8vmHhZwTnz,american dream,Gangster Rap,https://api.spotify.com/v1/audio-analysis/2yUzr8Sr6ldG8vmHhZwTnz,2yUzr8Sr6ldG8vmHhZwTnz,née-nah,2024-01-12,0,2RRYaYHY7fIIdvFlvgb5vq,1,1,220584,0.00465,2yUzr8Sr6ldG8vmHhZwTnz,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.413,131.964,0.772,hip-hop,-8.194,0.111,0.211,Chief Keef,4,0.0891,77,https://api.spotify.com/v1/tracks/01Lr5YepbgjXAWR9iOEyH1,spotify:track:01Lr5YepbgjXAWR9iOEyH1,Finally Rich,Gangster Rap,https://api.spotify.com/v1/audio-analysis/01Lr5YepbgjXAWR9iOEyH1,01Lr5YepbgjXAWR9iOEyH1,Love Sosa,2012-01-01,0,2B4y3j02ho6XNF8BEzx3JF,0,0,246213,0.0361,01Lr5YepbgjXAWR9iOEyH1,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.658,151.951,0.752,hip-hop,-6.297,0.0927,0.387,"Future, Lil Uzi Vert",4,0.342,70,https://api.spotify.com/v1/tracks/0k7wmahjkn389wAZdz19Cv,spotify:track:0k7wmahjkn389wAZdz19Cv,Pluto x Baby Pluto,Gangster Rap,https://api.spotify.com/v1/audio-analysis/0k7wmahjkn389wAZdz19Cv,0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,2020-11-13,0,48xpWR8K6CGpy3ETAym3pt,1,0,213520,0.0421,0k7wmahjkn389wAZdz19Cv,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.732,142.791,0.548,hip-hop,-5.652,0.269,0.612,Pop Smoke,4,0.336,71,https://api.spotify.com/v1/tracks/792HwhrdO3ErRKL5yRe4Ge,spotify:track:792HwhrdO3ErRKL5yRe4Ge,Meet The Woo 2,Gangster Rap,https://api.spotify.com/v1/audio-analysis/792HwhrdO3ErRKL5yRe4Ge,792HwhrdO3ErRKL5yRe4Ge,Invincible,2020-02-07,0,4MZnolldq7ciKKlbVDzLm5,0,11,127547,0.125,792HwhrdO3ErRKL5yRe4Ge,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.676,143.477,0.594,hip-hop,-5.808,0.163,0.472,"JACKBOYS, Pop Smoke, Travis Scott",4,0.344,69,https://api.spotify.com/v1/tracks/40mjsnRjCpycdUw3xhS20g,spotify:track:40mjsnRjCpycdUw3xhS20g,JACKBOYS,Gangster Rap,https://api.spotify.com/v1/audio-analysis/40mjsnRjCpycdUw3xhS20g,40mjsnRjCpycdUw3xhS20g,GATTI,2019-12-27,0,1Sf8GsXG32t0jNrX11xqWx,1,2,181145,0.135,40mjsnRjCpycdUw3xhS20g,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.618,99.7,0.49,hip-hop,-5.655,0.259,0.286,"Pop Smoke, 50 Cent, Roddy Ricch",4,0.104,68,https://api.spotify.com/v1/tracks/1H7KnK26kc1YyellpbINEn,spotify:track:1H7KnK26kc1YyellpbINEn,Shoot For The Stars Aim For The Moon,Gangster Rap,https://api.spotify.com/v1/audio-analysis/1H7KnK26kc1YyellpbINEn,1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch),2020-07-03,3.77e-06,7e7t0MCrNDcJZsPwUKjmOc,1,1,201600,0.0221,1H7KnK26kc1YyellpbINEn,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.35,77.528,0.822,hip-hop,-12.207,0.0757,0.346,Polo G,4,0.574,68,https://api.spotify.com/v1/tracks/3UnYMo1aeD0o8VtHy3R8cs,spotify:track:3UnYMo1aeD0o8VtHy3R8cs,Neva Cared,Gangster Rap,https://api.spotify.com/v1/audio-analysis/3UnYMo1aeD0o8VtHy3R8cs,3UnYMo1aeD0o8VtHy3R8cs,Neva Cared,2018-03-11,0,46MjqBDVvTxenDxf79Ta5S,0,1,186000,0.0213,3UnYMo1aeD0o8VtHy3R8cs,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.946,150.141,0.804,hip-hop,-5.949,0.359,0.745,Key Glock,4,0.352,70,https://api.spotify.com/v1/tracks/1ipSpQfzBbhPFhYm6tfVIz,spotify:track:1ipSpQfzBbhPFhYm6tfVIz,Yellow Tape,Gangster Rap,https://api.spotify.com/v1/audio-analysis/1ipSpQfzBbhPFhYm6tfVIz,1ipSpQfzBbhPFhYm6tfVIz,Mr. Glock,2020-01-31,0,12GZ5ewBjyylguigbdmqJ9,1,7,146880,0.002,1ipSpQfzBbhPFhYm6tfVIz,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.626,143.01,0.819,hip-hop,-4.574,0.167,0.415,"21 Savage, Metro Boomin",4,0.202,78,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,SAVAGE MODE II,Gangster Rap,https://api.spotify.com/v1/audio-analysis/5SWnsxjhdcEDc7LJjq9UHk,5SWnsxjhdcEDc7LJjq9UHk,Runnin,2020-10-02,0.101,6wTyGUWGCilBFZ837k5aRi,0,10,195906,0.00748,5SWnsxjhdcEDc7LJjq9UHk,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
